Date,Silver_Close,Silver_Open,Silver_High,Silver_Low,Gold,DXY,VIX,price,date,high,low
2019-08-02,16.21,16.32,16.364,16.0347,1445.5999755859375,98.0999984741211,17.610000610351562,16.21,2019-08-02,16.364,16.0347
2019-08-05,16.39,16.22,16.5881,16.114,1464.5999755859375,97.5,24.59000015258789,16.39,2019-08-05,16.5881,16.114
2019-08-06,16.445,16.435,16.5236,16.3483,1472.4000244140625,97.62999725341795,20.170000076293945,16.445,2019-08-06,16.5236,16.3483
2019-08-07,17.1,16.445,17.2626,16.4364,1507.300048828125,97.54000091552734,19.489999771118164,17.1,2019-08-07,17.2626,16.4364
2019-08-08,16.9,17.08,17.2214,16.7988,1497.699951171875,97.62000274658205,16.90999984741211,16.9,2019-08-08,17.2214,16.7988
2019-08-09,16.94,16.905,17.1507,16.8524,1496.5999755859375,97.48999786376952,17.969999313354492,16.94,2019-08-09,17.1507,16.8524
2019-08-12,17.055,16.9585,17.1775,16.8029,1505.300048828125,97.37999725341795,21.09000015258789,17.055,2019-08-12,17.1775,16.8029
2019-08-13,16.965,17.075,17.5317,16.555,1502.199951171875,97.80999755859376,17.520000457763672,16.965,2019-08-13,17.5317,16.555
2019-08-14,17.205,16.9786,17.3377,16.8659,1515.9000244140625,97.98999786376952,22.100000381469727,17.205,2019-08-14,17.3377,16.8659
2019-08-15,17.265,17.21,17.3969,17.0971,1519.5999755859375,98.13999938964844,21.18000030517578,17.265,2019-08-15,17.3969,17.0971
2019-08-16,17.08,17.275,17.3544,17.035,1512.5,98.13999938964844,18.46999931335449,17.08,2019-08-16,17.3544,17.035
2019-08-19,16.86,17.115,17.1603,16.8415,1500.4000244140625,98.3499984741211,16.8799991607666,16.86,2019-08-19,17.1603,16.8415
2019-08-20,17.12,16.885,17.2129,16.8522,1504.5999755859375,98.19000244140624,17.5,17.12,2019-08-20,17.2129,16.8522
2019-08-21,17.11,17.17,17.22,16.9834,1504.5999755859375,98.3000030517578,15.800000190734863,17.11,2019-08-21,17.22,16.9834
2019-08-22,17.01,17.145,17.1712,16.92,1497.300048828125,98.16999816894533,16.68000030517578,17.01,2019-08-22,17.1712,16.92
2019-08-23,17.39,17.04,17.4974,16.965,1526.5999755859375,97.63999938964844,19.8700008392334,17.39,2019-08-23,17.4974,16.965
2019-08-26,17.63,17.6125,17.8,17.5096,1526.300048828125,98.08000183105467,19.31999969482422,17.63,2019-08-26,17.8,17.5096
2019-08-27,18.16,17.665,18.2213,17.6241,1541.0,98.0,20.309999465942383,18.16,2019-08-27,18.2213,17.6241
2019-08-28,18.33,18.18,18.531,18.0543,1537.800048828125,98.20999908447266,19.350000381469727,18.33,2019-08-28,18.531,18.0543
2019-08-29,18.24,18.34,18.675,18.035,1526.5,98.51000213623048,17.8799991607666,18.24,2019-08-29,18.675,18.035
2019-08-30,18.35,18.265,18.4951,18.065,1519.0999755859375,98.91999816894533,18.979999542236328,18.35,2019-08-30,18.4951,18.065
2019-09-02,18.45,18.43,18.5725,18.253,1519.0999755859375,98.91999816894533,18.979999542236328,18.45,2019-09-02,18.5725,18.253
2019-09-03,19.23,18.48,19.3061,18.3235,1545.9000244140625,98.9499969482422,19.65999984741211,19.23,2019-09-03,19.3061,18.3235
2019-09-04,19.57,19.26,19.6713,19.1734,1550.300048828125,98.4499969482422,17.329999923706055,19.57,2019-09-04,19.6713,19.1734
2019-09-05,18.63,19.58,19.6,18.495,1515.4000244140625,98.41000366210938,16.270000457763672,18.63,2019-09-05,19.6,18.495
2019-09-06,18.16,18.66,18.8104,17.9823,1506.199951171875,98.38999938964844,15.0,18.16,2019-09-06,18.8104,17.9823
2019-09-09,17.96,18.19,18.3316,17.92,1502.199951171875,98.27999877929688,15.270000457763672,17.96,2019-09-09,18.3316,17.92
2019-09-10,18.01,18.0,18.195,17.7667,1490.300048828125,98.33000183105467,15.199999809265137,18.01,2019-09-10,18.195,17.7667
2019-09-11,18.08,18.015,18.2638,17.8875,1494.4000244140625,98.6500015258789,14.609999656677246,18.08,2019-09-11,18.2638,17.8875
2019-09-12,18.095,18.1,18.4907,17.9875,1498.699951171875,98.30999755859376,14.220000267028809,18.095,2019-09-12,18.4907,17.9875
2019-09-13,17.425,18.06,18.2129,17.382,1490.9000244140625,98.26000213623048,13.739999771118164,17.425,2019-09-13,18.2129,17.382
2019-09-16,17.85,17.445,18.0315,17.445,1503.0999755859375,98.6500015258789,14.670000076293944,17.85,2019-09-16,18.0315,17.445
2019-09-17,18.015,17.845,18.1079,17.7367,1505.0999755859375,98.26000213623048,14.4399995803833,18.015,2019-09-17,18.1079,17.7367
2019-09-18,17.74,18.0205,18.0588,17.5188,1507.5,98.5999984741211,13.949999809265137,17.74,2019-09-18,18.0588,17.5188
2019-09-19,17.77,17.805,17.96,17.5947,1498.4000244140625,98.2699966430664,14.050000190734863,17.77,2019-09-19,17.96,17.5947
2019-09-20,17.98,17.79,18.0019,17.7456,1507.300048828125,98.51000213623048,15.31999969482422,17.98,2019-09-20,18.0019,17.7456
2019-09-23,18.63,17.9615,18.7202,17.9412,1523.699951171875,98.5999984741211,14.90999984741211,18.63,2019-09-23,18.7202,17.9412
2019-09-24,18.58,18.635,18.7628,18.25,1532.0999755859375,98.33999633789062,17.049999237060547,18.58,2019-09-24,18.7628,18.25
2019-09-25,17.905,18.625,18.7106,17.8191,1504.5999755859375,99.04000091552734,15.960000038146973,17.905,2019-09-25,18.7106,17.8191
2019-09-26,17.8,17.9271,18.0644,17.73,1507.5,99.20999908447266,16.06999969482422,17.8,2019-09-26,18.0644,17.73
2019-09-27,17.5443,17.81,17.9231,17.2922,1499.0999755859375,99.11000061035156,17.219999313354492,17.5443,2019-09-27,17.9231,17.2922
2019-09-30,16.995,17.5286,17.6139,16.9143,1465.699951171875,99.37999725341795,16.239999771118164,16.995,2019-09-30,17.6139,16.9143
2019-10-01,17.235,17.0014,17.3396,16.8782,1482.0,99.12999725341795,18.559999465942383,17.235,2019-10-01,17.3396,16.8782
2019-10-02,17.555,17.2457,17.6975,17.1707,1501.0,99.04000091552734,20.559999465942383,17.555,2019-10-02,17.6975,17.1707
2019-10-03,17.555,17.583,17.8075,17.4597,1507.0999755859375,98.86000061035156,19.1200008392334,17.555,2019-10-03,17.8075,17.4597
2019-10-04,17.55,17.5643,17.674,17.2934,1506.199951171875,98.80999755859376,17.040000915527344,17.55,2019-10-04,17.674,17.2934
2019-10-07,17.435,17.635,17.6425,17.375,1497.699951171875,98.98999786376952,17.860000610351562,17.435,2019-10-07,17.6425,17.375
2019-10-08,17.71,17.453,17.816,17.2625,1497.199951171875,99.13999938964844,20.280000686645508,17.71,2019-10-08,17.816,17.2625
2019-10-09,17.7,17.73,17.9707,17.6489,1506.0999755859375,99.12000274658205,18.63999938964844,17.7,2019-10-09,17.9707,17.6489
2019-10-10,17.48,17.72,17.9033,17.4109,1494.800048828125,98.70999908447266,17.56999969482422,17.48,2019-10-10,17.9033,17.4109
2019-10-11,17.54,17.5105,17.7696,17.3252,1482.699951171875,98.3000030517578,15.579999923706056,17.54,2019-10-11,17.7696,17.3252
2019-10-14,17.65,17.575,17.72,17.4131,1491.699951171875,98.4499969482422,14.56999969482422,17.65,2019-10-14,17.72,17.4131
2019-10-15,17.37,17.645,17.75,17.3402,1477.5999755859375,98.29000091552734,13.539999961853027,17.37,2019-10-15,17.75,17.3402
2019-10-16,17.39,17.4188,17.4937,17.1479,1488.0,98.01000213623048,13.68000030517578,17.39,2019-10-16,17.4937,17.1479
2019-10-17,17.52,17.3997,17.6692,17.2948,1492.300048828125,97.61000061035156,13.789999961853027,17.52,2019-10-17,17.6692,17.2948
2019-10-18,17.5411,17.5525,17.6236,17.3939,1488.199951171875,97.27999877929688,14.25,17.5411,2019-10-18,17.6236,17.3939
2019-10-21,17.565,17.565,17.8848,17.4989,1482.4000244140625,97.33000183105467,14.0,17.565,2019-10-21,17.8848,17.4989
2019-10-22,17.515,17.5685,17.6917,17.416,1481.699951171875,97.52999877929688,14.460000038146973,17.515,2019-10-22,17.6917,17.416
2019-10-23,17.555,17.5382,17.6334,17.4849,1489.9000244140625,97.47000122070312,14.010000228881836,17.555,2019-10-23,17.6334,17.4849
2019-10-24,17.77,17.5671,17.8587,17.4634,1498.9000244140625,97.62999725341795,13.710000038146973,17.77,2019-10-24,17.8587,17.4634
2019-10-25,18.02,17.8128,18.3531,17.7729,1499.5,97.83000183105467,12.649999618530272,18.02,2019-10-25,18.3531,17.7729
2019-10-28,17.855,18.0535,18.1514,17.7795,1490.0,97.76000213623048,13.109999656677246,17.855,2019-10-28,18.1514,17.7795
2019-10-29,17.7975,17.855,17.9093,17.5906,1487.0,97.69000244140624,13.199999809265137,17.7975,2019-10-29,17.9093,17.5906
2019-10-30,17.86,17.815,17.9816,17.575,1493.199951171875,97.6500015258789,12.329999923706056,17.86,2019-10-30,17.9816,17.575
2019-10-31,18.125,17.885,18.195,17.7836,1511.4000244140625,97.3499984741211,13.220000267028809,18.125,2019-10-31,18.195,17.7836
2019-11-01,18.085,18.115,18.175,17.9277,1508.0,97.23999786376952,12.300000190734863,18.085,2019-11-01,18.175,17.9277
2019-11-04,18.045,18.13,18.2495,17.95,1508.0,97.51000213623048,12.829999923706056,18.045,2019-11-04,18.2495,17.95
2019-11-05,17.585,18.055,18.1145,17.5293,1480.800048828125,97.9800033569336,13.100000381469728,17.585,2019-11-05,18.1145,17.5293
2019-11-06,17.6211,17.59,17.6744,17.37,1490.199951171875,97.9499969482422,12.619999885559082,17.6211,2019-11-06,17.6744,17.37
2019-11-07,17.1079,17.635,17.695,16.9816,1464.199951171875,98.13999938964844,12.729999542236328,17.1079,2019-11-07,17.695,16.9816
2019-11-08,16.7957,17.1188,17.1425,16.6901,1461.300048828125,98.3499984741211,12.06999969482422,16.7957,2019-11-08,17.1425,16.6901
2019-11-11,16.855,16.81,16.9631,16.6474,1455.5,98.1999969482422,12.6899995803833,16.855,2019-11-11,16.9631,16.6474
2019-11-12,16.7736,16.8617,16.924,16.6378,1452.0999755859375,98.30999755859376,12.68000030517578,16.7736,2019-11-12,16.924,16.6378
2019-11-13,16.9531,16.7837,17.0509,16.7504,1461.699951171875,98.37000274658205,13.0,16.9531,2019-11-13,17.0509,16.7504
2019-11-14,17.012,16.9636,17.1261,16.8693,1471.800048828125,98.16000366210938,13.050000190734863,17.012,2019-11-14,17.1261,16.8693
2019-11-15,16.9487,17.0222,17.0457,16.8148,1467.300048828125,98.0,12.050000190734863,16.9487,2019-11-15,17.0457,16.8148
2019-11-18,17.021,16.96,17.085,16.733,1470.9000244140625,97.79000091552734,12.460000038146973,17.021,2019-11-18,17.085,16.733
2019-11-19,17.1358,17.035,17.2106,16.9639,1473.300048828125,97.86000061035156,12.859999656677246,17.1358,2019-11-19,17.2106,16.9639
2019-11-20,17.13,17.145,17.2267,17.02,1473.300048828125,97.93000030517578,12.779999732971191,17.13,2019-11-20,17.2267,17.02
2019-11-21,17.0969,17.145,17.2093,17.0307,1463.0999755859375,97.98999786376952,13.130000114440918,17.0969,2019-11-21,17.2093,17.0307
2019-11-22,17.004,17.1071,17.2605,16.9797,1463.0999755859375,98.2699966430664,12.34000015258789,17.004,2019-11-22,17.2605,16.9797
2019-11-25,16.8998,17.01,17.035,16.84,1456.5999755859375,98.31999969482422,11.869999885559082,16.8998,2019-11-25,17.035,16.84
2019-11-26,17.068,16.905,17.129,16.8023,1459.800048828125,98.25,11.539999961853027,17.068,2019-11-26,17.129,16.8023
2019-11-27,16.9418,17.0779,17.1145,16.915,1453.4000244140625,98.41000366210938,11.75,16.9418,2019-11-27,17.1145,16.915
2019-11-28,16.87,16.955,17.0495,16.875,1453.4000244140625,98.41000366210938,11.75,16.87,2019-11-28,17.0495,16.875
2019-11-29,17.02,16.92,17.0604,16.8482,1465.5999755859375,98.2699966430664,12.619999885559082,17.02,2019-11-29,17.0604,16.8482
2019-12-02,16.8995,16.995,17.0275,16.805,1462.300048828125,97.86000061035156,14.90999984741211,16.8995,2019-12-02,17.0275,16.805
2019-12-03,17.1611,16.905,17.22,16.86,1478.199951171875,97.73999786376952,15.960000038146973,17.1611,2019-12-03,17.22,16.86
2019-12-04,16.82,17.175,17.3123,16.7862,1474.0,97.6500015258789,14.800000190734863,16.82,2019-12-04,17.3123,16.7862
2019-12-05,16.9484,16.8477,17.0353,16.8018,1476.9000244140625,97.41000366210938,14.520000457763672,16.9484,2019-12-05,17.0353,16.8018
2019-12-06,16.56,16.955,17.0128,16.5206,1459.0999755859375,97.6999969482422,13.619999885559082,16.56,2019-12-06,17.0128,16.5206
2019-12-09,16.601,16.5604,16.7029,16.5182,1459.300048828125,97.63999938964844,15.859999656677246,16.601,2019-12-09,16.7029,16.5182
2019-12-10,16.6545,16.625,16.7317,16.5585,1462.5999755859375,97.41000366210938,15.68000030517578,16.6545,2019-12-10,16.7317,16.5585
2019-12-11,16.8525,16.6654,16.98,16.5799,1469.4000244140625,97.16000366210938,14.989999771118164,16.8525,2019-12-11,16.98,16.5799
2019-12-12,16.9258,16.8621,17.135,16.7577,1466.699951171875,97.4000015258789,13.9399995803833,16.9258,2019-12-12,17.135,16.7577
2019-12-13,16.9317,16.93,17.0341,16.825,1475.5999755859375,97.16999816894533,12.630000114440918,16.9317,2019-12-13,17.0341,16.825
2019-12-16,17.0308,16.9559,17.106,16.8804,1475.0,97.06999969482422,12.140000343322754,17.0308,2019-12-16,17.106,16.8804
2019-12-17,17.0018,17.04,17.1276,16.9445,1474.5999755859375,97.20999908447266,12.289999961853027,17.0018,2019-12-17,17.1276,16.9445
2019-12-18,17.0066,17.0117,17.0896,16.8694,1472.5999755859375,97.41000366210938,12.579999923706056,17.0066,2019-12-18,17.0896,16.8694
2019-12-19,17.0565,17.0165,17.14,16.8799,1478.199951171875,97.41999816894533,12.5,17.0565,2019-12-19,17.14,16.8799
2019-12-20,17.1925,17.07,17.2717,17.009,1474.699951171875,97.70999908447266,12.510000228881836,17.1925,2019-12-20,17.2717,17.009
2019-12-23,17.4224,17.2,17.4697,17.1652,1482.5,97.66000366210938,12.609999656677246,17.4224,2019-12-23,17.4697,17.1652
2019-12-24,17.785,17.4326,17.8075,17.3706,1499.0999755859375,97.6500015258789,12.670000076293944,17.785,2019-12-24,17.8075,17.3706
2019-12-26,17.8863,17.7764,18.0618,17.7146,1509.300048828125,97.58999633789062,12.649999618530272,17.8863,2019-12-26,18.0618,17.7146
2019-12-27,17.7537,17.8968,17.9937,17.7338,1513.800048828125,96.91999816894533,13.43000030517578,17.7537,2019-12-27,17.9937,17.7338
2019-12-30,17.9159,17.76,17.99,17.76,1514.5,96.73999786376952,14.81999969482422,17.9159,2019-12-30,17.99,17.76
2019-12-31,17.83,17.925,18.17,17.805,1519.5,96.38999938964844,13.779999732971191,17.83,2019-12-31,18.17,17.805
2020-01-01,17.83,17.85,17.865,17.85,1519.5,96.38999938964844,13.779999732971191,17.83,2020-01-01,17.865,17.85
2020-01-02,18.0131,17.865,18.1207,17.7742,1524.5,96.8499984741211,12.470000267028809,18.0131,2020-01-02,18.1207,17.7742
2020-01-03,18.0343,18.025,18.2871,17.9846,1549.199951171875,96.83999633789062,14.020000457763672,18.0343,2020-01-03,18.2871,17.9846
2020-01-06,18.1424,18.04,18.52,18.0007,1566.199951171875,96.66999816894533,13.850000381469728,18.1424,2020-01-06,18.52,18.0007
2020-01-07,18.3874,18.153,18.4499,17.9341,1571.800048828125,96.9800033569336,13.789999961853027,18.3874,2020-01-07,18.4499,17.9341
2020-01-08,18.0831,18.4017,18.855,18.04,1557.4000244140625,97.3000030517578,13.449999809265137,18.0831,2020-01-08,18.855,18.04
2020-01-09,17.8985,18.095,18.22,17.7908,1551.699951171875,97.4499969482422,12.539999961853027,17.8985,2020-01-09,18.22,17.7908
2020-01-10,18.0917,17.909,18.1743,17.825,1557.5,97.36000061035156,12.5600004196167,18.0917,2020-01-10,18.1743,17.825
2020-01-13,17.9638,18.1,18.13,17.9102,1548.4000244140625,97.3499984741211,12.31999969482422,17.9638,2020-01-13,18.13,17.9102
2020-01-14,17.7887,17.9743,17.9839,17.6668,1542.4000244140625,97.37000274658205,12.390000343322754,17.7887,2020-01-14,17.9839,17.6668
2020-01-15,17.9905,17.795,18.0562,17.735,1552.0999755859375,97.2300033569336,12.420000076293944,17.9905,2020-01-15,18.0562,17.735
2020-01-16,17.9406,18.0015,18.061,17.8621,1549.0,97.31999969482422,12.31999969482422,17.9406,2020-01-16,18.061,17.8621
2020-01-17,17.9982,17.9512,18.1903,17.8916,1558.800048828125,97.61000061035156,12.100000381469728,17.9982,2020-01-17,18.1903,17.8916
2020-01-20,18.065,18.02,18.143,17.9848,1558.800048828125,97.61000061035156,12.100000381469728,18.065,2020-01-20,18.143,17.9848
2020-01-21,17.7721,18.065,18.1726,17.6246,1556.4000244140625,97.52999877929688,12.850000381469728,17.7721,2020-01-21,18.1726,17.6246
2020-01-22,17.818,17.7906,17.9471,17.6688,1555.300048828125,97.52999877929688,12.90999984741211,17.818,2020-01-22,17.9471,17.6688
2020-01-23,17.784,17.8375,17.9242,17.5991,1564.5999755859375,97.69000244140624,12.979999542236328,17.784,2020-01-23,17.9242,17.5991
2020-01-24,18.082,17.8022,18.1693,17.7332,1571.0999755859375,97.8499984741211,14.5600004196167,18.082,2020-01-24,18.1693,17.7332
2020-01-27,18.0838,18.11,18.3545,18.0361,1576.800048828125,97.95999908447266,18.229999542236328,18.0838,2020-01-27,18.3545,18.0361
2020-01-28,17.4342,18.1028,18.1316,17.4362,1569.199951171875,98.0199966430664,16.280000686645508,17.4342,2020-01-28,18.1316,17.4362
2020-01-29,17.5401,17.4536,17.6048,17.3738,1569.800048828125,97.98999786376952,16.389999389648438,17.5401,2020-01-29,17.6048,17.3738
2020-01-30,17.8249,17.559,18.056,17.5407,1583.5,97.87000274658205,15.489999771118164,17.8249,2020-01-30,18.056,17.5407
2020-01-31,18.0313,17.8414,18.1114,17.7827,1582.9000244140625,97.38999938964844,18.84000015258789,18.0313,2020-01-31,18.1114,17.7827
2020-02-03,17.6566,18.05,18.1103,17.5798,1577.199951171875,97.8000030517578,17.969999313354492,17.6566,2020-02-03,18.1103,17.5798
2020-02-04,17.5781,17.6749,17.8034,17.5102,1550.4000244140625,97.95999908447266,16.049999237060547,17.5781,2020-02-04,17.8034,17.5102
2020-02-05,17.5946,17.5969,17.7446,17.4706,1557.800048828125,98.2699966430664,15.149999618530272,17.5946,2020-02-05,17.7446,17.4706
2020-02-06,17.8077,17.6148,17.9029,17.5962,1565.0999755859375,98.5,14.960000038146973,17.8077,2020-02-06,17.9029,17.5962
2020-02-07,17.6735,17.8277,17.8795,17.629,1568.5999755859375,98.68000030517578,15.470000267028809,17.6735,2020-02-07,17.8795,17.629
2020-02-10,17.75,17.7,17.8556,17.667,1574.699951171875,98.83000183105467,15.039999961853027,17.75,2020-02-10,17.8556,17.667
2020-02-11,17.632,17.7741,17.8309,17.559,1565.5999755859375,98.72000122070312,15.18000030517578,17.632,2020-02-11,17.8309,17.559
2020-02-12,17.4633,17.6522,17.6925,17.4515,1567.4000244140625,99.0500030517578,13.739999771118164,17.4633,2020-02-12,17.6925,17.4515
2020-02-13,17.6274,17.4837,17.753,17.47,1575.0999755859375,99.06999969482422,14.149999618530272,17.6274,2020-02-13,17.753,17.47
2020-02-14,17.73,17.6467,17.8304,17.6153,1582.699951171875,99.12000274658205,13.68000030517578,17.73,2020-02-14,17.8304,17.6153
2020-02-17,17.765,17.75,17.9181,17.6933,1582.699951171875,99.12000274658205,13.68000030517578,17.765,2020-02-17,17.9181,17.6933
2020-02-18,18.1613,17.795,18.2444,17.775,1600.0,99.45999908447266,14.829999923706056,18.1613,2020-02-18,18.2444,17.775
2020-02-19,18.4,18.1691,18.4704,18.142,1607.5,99.5999984741211,14.380000114440918,18.4,2020-02-19,18.4704,18.142
2020-02-20,18.352,18.4233,18.4627,18.2141,1616.5999755859375,99.87000274658205,15.5600004196167,18.352,2020-02-20,18.4627,18.2141
2020-02-21,18.4628,18.3678,18.6475,18.3438,1644.5999755859375,99.26000213623048,17.079999923706055,18.4628,2020-02-21,18.6475,18.3438
2020-02-24,18.6224,18.49,18.9635,18.485,1672.4000244140625,99.29000091552734,25.030000686645508,18.6224,2020-02-24,18.9635,18.485
2020-02-25,17.9856,18.6418,18.675,17.8787,1646.9000244140625,98.97000122070312,27.850000381469727,17.9856,2020-02-25,18.675,17.8787
2020-02-26,17.8823,18.005,18.2261,17.7835,1640.0,99.0,27.559999465942383,17.8823,2020-02-26,18.2261,17.7835
2020-02-27,17.6975,17.9077,18.1455,17.625,1640.0,98.44000244140624,39.15999984741211,17.6975,2020-02-27,18.1455,17.625
2020-02-28,16.6615,17.7244,17.8783,16.385,1564.0999755859375,98.12999725341795,40.11000061035156,16.6615,2020-02-28,17.8783,16.385
2020-03-02,16.7281,16.69,17.0585,16.505,1592.300048828125,97.36000061035156,33.41999816894531,16.7281,2020-03-02,17.0585,16.505
2020-03-03,17.18,16.7477,17.4775,16.715,1642.0999755859375,97.1500015258789,36.81999969482422,17.18,2020-03-03,17.4775,16.715
2020-03-04,17.18,17.1966,17.3548,17.0729,1641.0999755859375,97.33999633789062,31.989999771118164,17.18,2020-03-04,17.3548,17.0729
2020-03-05,17.41,17.2076,17.4701,17.1397,1666.4000244140625,96.81999969482422,39.619998931884766,17.41,2020-03-05,17.4701,17.1397
2020-03-06,17.313,17.4304,17.5891,17.0487,1670.800048828125,95.9499969482422,41.93999862670898,17.313,2020-03-06,17.5891,17.0487
2020-03-09,16.97,17.335,17.5317,16.555,1674.5,94.9000015258789,54.459999084472656,16.97,2020-03-09,17.5317,16.555
2020-03-10,16.86,16.99,17.215,16.8,1659.0999755859375,96.41000366210938,47.29999923706055,16.86,2020-03-10,17.215,16.8
2020-03-11,16.753,16.8969,17.1269,16.67,1641.4000244140625,96.51000213623048,53.900001525878906,16.753,2020-03-11,17.1269,16.67
2020-03-12,15.82,16.75,16.9407,15.5124,1589.300048828125,97.47000122070312,75.47000122070312,15.82,2020-03-12,16.9407,15.5124
2020-03-13,14.68,15.8375,15.88,14.44,1515.699951171875,98.75,57.83000183105469,14.68,2020-03-13,15.88,14.44
2020-03-16,12.9,15.0942,15.121,11.7925,1485.9000244140625,98.08999633789062,82.69000244140625,12.9,2020-03-16,15.121,11.7925
2020-03-17,12.59,12.845,13.255,12.1186,1524.9000244140625,99.58000183105467,75.91000366210938,12.59,2020-03-17,13.255,12.1186
2020-03-18,11.98,12.6096,12.905,11.6402,1477.300048828125,101.16000366210938,76.44999694824219,11.98,2020-03-18,12.905,11.6402
2020-03-19,12.11,11.9598,12.311,11.775,1478.5999755859375,102.76000213623048,72.0,12.11,2020-03-19,12.311,11.775
2020-03-20,12.58,12.0971,13.0278,11.995,1484.0,102.81999969482422,66.04000091552734,12.58,2020-03-20,13.0278,11.995
2020-03-23,13.25,12.6,13.295,12.2708,1567.0,102.48999786376952,61.59000015258789,13.25,2020-03-23,13.295,12.2708
2020-03-24,14.27,13.28,14.365,13.1728,1660.199951171875,101.73999786376952,61.66999816894531,14.27,2020-03-24,14.365,13.1728
2020-03-25,14.43,14.31,14.74,14.0084,1632.300048828125,101.0500030517578,63.95000076293945,14.43,2020-03-25,14.74,14.0084
2020-03-26,14.385,14.5,14.69,14.1547,1650.0999755859375,99.41999816894533,61.0,14.385,2020-03-26,14.69,14.1547
2020-03-27,14.47,14.405,14.6615,14.1789,1623.9000244140625,98.37000274658205,65.54000091552734,14.47,2020-03-27,14.6615,14.1789
2020-03-30,14.115,14.535,14.5952,13.81,1622.0,99.18000030517578,57.08000183105469,14.115,2020-03-30,14.5952,13.81
2020-03-31,13.97,14.0569,14.2583,13.8519,1583.4000244140625,99.0500030517578,53.540000915527344,13.97,2020-03-31,14.2583,13.8519
2020-04-01,14.0,13.97,14.1556,13.805,1578.199951171875,99.66999816894533,57.060001373291016,14.0,2020-04-01,14.1556,13.805
2020-04-02,14.505,13.9484,14.565,13.8949,1625.699951171875,100.18000030517578,50.90999984741211,14.505,2020-04-02,14.565,13.8949
2020-04-03,14.39,14.4955,14.5884,14.2615,1633.699951171875,100.58000183105467,46.79999923706055,14.39,2020-04-03,14.5884,14.2615
2020-04-06,14.985,14.407,15.1011,14.2379,1677.0,100.69000244140624,45.2400016784668,14.985,2020-04-06,15.1011,14.2379
2020-04-07,15.003,15.0196,15.5074,14.84,1664.800048828125,99.9800033569336,46.70000076293945,15.003,2020-04-07,15.5074,14.84
2020-04-08,15.05,15.0114,15.1895,14.8569,1665.4000244140625,100.12000274658205,43.34999847412109,15.05,2020-04-08,15.1895,14.8569
2020-04-09,15.45,14.9737,15.575,14.9074,1736.199951171875,99.5199966430664,41.66999816894531,15.45,2020-04-09,15.575,14.9074
2020-04-10,15.44,15.44,15.47,15.41,1736.199951171875,99.5199966430664,41.66999816894531,15.44,2020-04-10,15.47,15.41
2020-04-13,15.45,15.4744,15.5259,15.1316,1744.800048828125,99.3499984741211,41.16999816894531,15.45,2020-04-13,15.5259,15.1316
2020-04-14,15.81,15.3609,15.86,15.3333,1756.699951171875,98.88999938964844,37.7599983215332,15.81,2020-04-14,15.86,15.3333
2020-04-15,15.475,15.7592,15.795,15.265,1727.199951171875,99.45999908447266,40.84000015258789,15.475,2020-04-15,15.795,15.265
2020-04-16,15.62,15.4867,15.645,15.2015,1720.4000244140625,100.02999877929688,40.11000061035156,15.62,2020-04-16,15.645,15.2015
2020-04-17,15.13,15.5449,15.5649,15.0334,1689.199951171875,99.77999877929688,38.150001525878906,15.13,2020-04-17,15.5649,15.0334
2020-04-20,15.37,15.1455,15.4475,15.0487,1701.5999755859375,99.95999908447266,43.83000183105469,15.37,2020-04-20,15.4475,15.0487
2020-04-21,14.925,15.3175,15.35,14.52,1678.199951171875,100.26000213623048,45.40999984741211,14.925,2020-04-21,15.35,14.52
2020-04-22,15.155,14.88,15.1825,14.685,1728.699951171875,100.38999938964844,41.97999954223633,15.155,2020-04-22,15.1825,14.685
2020-04-23,15.3,15.0931,15.455,14.96,1733.300048828125,100.43000030517578,41.380001068115234,15.3,2020-04-23,15.455,14.96
2020-04-24,15.24,15.255,15.4059,15.0246,1723.5,100.37999725341795,35.93000030517578,15.24,2020-04-24,15.4059,15.0246
2020-04-27,15.275,15.2594,15.355,15.01,1711.9000244140625,100.04000091552734,33.290000915527344,15.275,2020-04-27,15.355,15.01
2020-04-28,15.19,15.2025,15.243,14.905,1710.5,99.87000274658205,33.56999969482422,15.19,2020-04-28,15.243,14.905
2020-04-29,15.36,15.1945,15.3996,15.084,1703.4000244140625,99.56999969482422,31.229999542236328,15.36,2020-04-29,15.3996,15.084
2020-04-30,15.02,15.27,15.515,14.7147,1684.199951171875,99.0199966430664,34.150001525878906,15.02,2020-04-30,15.515,14.7147
2020-05-01,14.94,14.948,15.0653,14.735,1694.5,98.8000030517578,37.18999862670898,14.94,2020-05-01,15.0653,14.735
2020-05-04,14.84,14.9745,15.0819,14.7264,1706.9000244140625,99.4800033569336,35.970001220703125,14.84,2020-05-04,15.0819,14.7264
2020-05-05,15.02,14.7976,15.055,14.71,1704.4000244140625,99.70999908447266,33.61000061035156,15.02,2020-05-05,15.055,14.71
2020-05-06,14.92,14.9665,15.18,14.815,1684.199951171875,100.08999633789062,34.119998931884766,14.92,2020-05-06,15.18,14.815
2020-05-07,15.5,14.8416,15.5275,14.8193,1721.800048828125,99.88999938964844,31.440000534057617,15.5,2020-05-07,15.5275,14.8193
2020-05-08,15.45,15.35,15.646,15.21,1709.9000244140625,99.7300033569336,27.979999542236328,15.45,2020-05-08,15.646,15.21
2020-05-11,15.55,15.505,15.6249,15.27,1695.300048828125,100.23999786376952,27.56999969482422,15.55,2020-05-11,15.6249,15.27
